race,age,education,marital_status,work_class,occupation,hours_per_week,gender,native_country,fnlwgt,capital_gain,capital_loss,income,agegroup,continent
Amer-Indian-Eskimo,43,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,23,Male,Mexico,129545,9363,3251,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,52,Bachelors,Never-married,Private,Machine-op-inspct,47,Male,Outlying-US(Guam-USVI-etc),398141,4789,5848,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,67,HS-grad,Never-married,Private,Exec-managerial,52,Female,Mexico,179730,9969,6759,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,25,HS-grad,Married-civ-spouse,Private,Tech-support,34,Male,United-States,272488,4313,9646,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,24,Bachelors,Separated,Private,Other-service,53,Male,Outlying-US(Guam-USVI-etc),198471,6013,2573,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,64,Masters,Never-married,Private,Exec-managerial,57,Male,Mexico,339476,16,5923,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,56,Some-college,Married-civ-spouse,Never-worked,Tech-support,35,Female,Outlying-US(Guam-USVI-etc),334669,445,1718,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,41,HS-grad,Never-married,Private,Other-service,31,Male,Outlying-US(Guam-USVI-etc),338413,1825,1547,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,34,Bachelors,Widowed,Private,Craft-repair,44,Male,United-States,75547,5311,9896,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,58,HS-grad,Never-married,Private,Other-service,55,Female,Mexico,211772,5693,4973,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,18,11th,Divorced,Private,Prof-specialty,32,Male,United-States,61767,8527,9367,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,49,HS-grad,Married-civ-spouse,Private,Tech-support,44,Female,Canada,362959,1640,813,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,18,HS-grad,Never-married,Private,Exec-managerial,30,Male,Mexico,276130,2402,8039,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,69,HS-grad,Divorced,Private,Sales,59,Male,Mexico,449636,1938,3798,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,19,Bachelors,Married-civ-spouse,Private,Other-service,39,Female,Outlying-US(Guam-USVI-etc),299355,8551,7266,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,36,Some-college,Never-married,Self-emp-not-inc,Handlers-cleaners,32,Male,Canada,45808,7334,6702,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,70,Some-college,Divorced,Self-emp-not-inc,Prof-specialty,40,Male,Canada,73577,468,8226,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,66,Bachelors,Married-civ-spouse,Never-worked,Tech-support,26,Male,Outlying-US(Guam-USVI-etc),452477,9351,156,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,56,Assoc-acdm,Married-civ-spouse,Private,Machine-op-inspct,51,Female,Mexico,27498,5221,9652,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,70,HS-grad,Married-civ-spouse,Private,Exec-managerial,44,Male,United-States,411711,1151,1146,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,31,HS-grad,Widowed,Local-gov,Sales,37,Female,Outlying-US(Guam-USVI-etc),335827,1269,8937,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,24,Masters,Divorced,Private,Handlers-cleaners,35,Female,Mexico,294429,2236,545,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,46,Some-college,Married-civ-spouse,Private,Other-service,51,Female,Canada,227315,269,8434,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,59,Bachelors,Separated,State-gov,Prof-specialty,56,Female,Mexico,448977,5047,6342,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,33,Some-college,Married-civ-spouse,Private,Machine-op-inspct,45,Female,Mexico,401731,3791,2909,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,66,Some-college,Never-married,Without-pay,Exec-managerial,27,Male,Canada,494217,2651,19,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,49,Assoc-voc,Separated,Private,Prof-specialty,28,Female,Mexico,99407,8169,5499,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,70,Assoc-voc,Never-married,Federal-gov,Sales,34,Male,Mexico,148101,759,2823,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,49,HS-grad,Married-civ-spouse,Private,Sales,20,Female,United-States,409717,6554,5924,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,63,Some-college,Married-civ-spouse,Private,Sales,43,Male,Outlying-US(Guam-USVI-etc),117702,4243,4068,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,57,Some-college,Never-married,Private,Handlers-cleaners,38,Male,Canada,473168,2884,8423,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,50,Doctorate,Divorced,Private,Tech-support,54,Female,Canada,474474,904,2537,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,53,11th,Separated,Private,Other-service,47,Male,Canada,371596,4952,6702,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,47,Some-college,Never-married,Private,Tech-support,50,Male,Outlying-US(Guam-USVI-etc),458291,4538,9871,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,43,Some-college,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,54,Female,Outlying-US(Guam-USVI-etc),369440,5531,3379,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,26,Some-college,Married-civ-spouse,Private,Other-service,43,Female,Outlying-US(Guam-USVI-etc),216132,1013,6500,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,32,11th,Never-married,Private,Handlers-cleaners,48,Female,United-States,395962,4156,5382,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,36,HS-grad,Never-married,State-gov,Handlers-cleaners,29,Male,Mexico,202657,5418,3432,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,66,Some-college,Never-married,Private,Craft-repair,25,Female,United-States,454127,4175,114,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,29,11th,Never-married,Private,Handlers-cleaners,47,Male,Mexico,37113,5674,1302,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,59,HS-grad,Married-civ-spouse,Local-gov,Other-service,56,Male,Canada,182838,3031,3723,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,34,Doctorate,Divorced,Private,Exec-managerial,21,Male,Outlying-US(Guam-USVI-etc),271112,1786,8252,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,18,Some-college,Separated,Private,Tech-support,29,Female,Canada,497611,4722,7598,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,55,Assoc-acdm,Married-civ-spouse,Private,Exec-managerial,44,Female,Canada,461068,8629,9075,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,42,HS-grad,Married-civ-spouse,Self-emp-not-inc,Handlers-cleaners,56,Male,Mexico,432274,3038,8869,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,33,Some-college,Never-married,Private,Machine-op-inspct,60,Female,Canada,212970,6303,916,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,53,Bachelors,Divorced,Private,Prof-specialty,34,Female,Canada,316251,9939,1323,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,64,11th,Married-civ-spouse,Private,Exec-managerial,34,Female,Canada,239736,3119,9063,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,33,11th,Married-civ-spouse,Private,Handlers-cleaners,46,Male,Mexico,368786,4417,5982,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,70,HS-grad,Married-civ-spouse,Private,Prof-specialty,42,Male,United-States,482355,9069,3235,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,44,Masters,Never-married,Private,Handlers-cleaners,52,Male,Canada,323163,5259,4040,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,31,Bachelors,Married-civ-spouse,Private,Exec-managerial,39,Male,Canada,157311,9850,6543,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,27,Assoc-acdm,Widowed,State-gov,Handlers-cleaners,40,Male,Outlying-US(Guam-USVI-etc),477058,6615,6225,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,27,HS-grad,Never-married,Private,Tech-support,53,Female,United-States,369993,83,8255,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,66,Some-college,Never-married,Federal-gov,Other-service,32,Female,United-States,122464,6355,4821,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,65,11th,Divorced,Private,Exec-managerial,53,Female,Outlying-US(Guam-USVI-etc),64716,2734,192,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,36,Bachelors,Never-married,Private,Other-service,47,Female,United-States,418355,2968,4623,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,26,HS-grad,Never-married,Self-emp-not-inc,Machine-op-inspct,41,Female,United-States,395948,3089,4489,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,66,Some-college,Never-married,Private,Tech-support,22,Male,Outlying-US(Guam-USVI-etc),224295,7800,3063,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,67,HS-grad,Never-married,Private,Exec-managerial,56,Female,Canada,150976,6871,4348,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,58,Bachelors,Never-married,Self-emp-not-inc,Exec-managerial,45,Female,Canada,432222,3768,9324,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,33,11th,Divorced,Private,Exec-managerial,55,Female,United-States,204688,2672,5855,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,63,Some-college,Never-married,Private,Craft-repair,33,Female,United-States,192886,5311,4171,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,63,Bachelors,Married-civ-spouse,Private,Machine-op-inspct,45,Female,Outlying-US(Guam-USVI-etc),450454,6314,33,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,27,HS-grad,Never-married,State-gov,Exec-managerial,40,Male,Canada,288009,3662,698,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,24,11th,Married-civ-spouse,Self-emp-not-inc,Craft-repair,53,Male,Outlying-US(Guam-USVI-etc),115504,7565,8620,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,65,Assoc-acdm,Never-married,Never-worked,Machine-op-inspct,45,Female,Outlying-US(Guam-USVI-etc),172889,9173,1650,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,63,Some-college,Widowed,Self-emp-not-inc,Prof-specialty,60,Female,Mexico,498876,99,5707,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,50,Bachelors,Married-civ-spouse,Private,Exec-managerial,57,Female,Mexico,263755,400,1852,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,70,Some-college,Married-civ-spouse,Private,Sales,40,Female,Canada,339804,9666,1514,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,53,11th,Divorced,Private,Craft-repair,34,Female,Canada,189909,5668,4423,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,23,Some-college,Married-civ-spouse,Private,Tech-support,49,Male,Canada,234576,6207,7246,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,36,HS-grad,Married-civ-spouse,Private,Craft-repair,41,Female,Outlying-US(Guam-USVI-etc),313527,2269,1915,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,68,HS-grad,Married-civ-spouse,Private,Craft-repair,23,Male,United-States,417197,3721,7464,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,30,Bachelors,Widowed,Self-emp-not-inc,Craft-repair,31,Female,Outlying-US(Guam-USVI-etc),496767,4138,6636,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,38,Doctorate,Married-civ-spouse,Private,Sales,47,Female,United-States,445201,3254,6462,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,35,HS-grad,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,51,Male,United-States,350448,3327,3737,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,18,Some-college,Married-civ-spouse,Private,Other-service,37,Male,Mexico,296451,7460,5933,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,18,Bachelors,Married-civ-spouse,Private,Machine-op-inspct,21,Male,Mexico,21315,3883,53,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,21,Some-college,Married-civ-spouse,Private,Prof-specialty,42,Male,Canada,246929,8349,7533,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,37,Some-college,Married-civ-spouse,Private,Handlers-cleaners,30,Female,Outlying-US(Guam-USVI-etc),229273,4974,4652,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,54,HS-grad,Married-civ-spouse,State-gov,Sales,35,Female,Canada,460826,728,8082,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,30,HS-grad,Married-civ-spouse,Private,Other-service,45,Female,Mexico,116076,1683,5648,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,47,Some-college,Divorced,Private,Machine-op-inspct,47,Male,Canada,198807,1090,5920,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,35,HS-grad,Widowed,Private,Machine-op-inspct,38,Male,Outlying-US(Guam-USVI-etc),396301,5156,4443,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,50,Some-college,Married-civ-spouse,Private,Prof-specialty,31,Male,Canada,222854,9922,717,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,42,HS-grad,Never-married,Local-gov,Exec-managerial,45,Female,Mexico,259446,4498,2877,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,29,11th,Divorced,Private,Handlers-cleaners,57,Female,United-States,29821,6861,7934,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,61,HS-grad,Widowed,Private,Prof-specialty,55,Female,Canada,113398,1300,8709,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,27,Some-college,Never-married,Self-emp-not-inc,Craft-repair,35,Male,United-States,142629,6297,3868,>50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,49,HS-grad,Married-civ-spouse,Private,Prof-specialty,54,Female,Canada,462143,6912,6371,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,67,HS-grad,Married-civ-spouse,Private,Sales,29,Female,Mexico,77953,7715,7079,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,47,Some-college,Never-married,Private,Exec-managerial,60,Female,United-States,50837,4021,1480,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,47,Masters,Married-civ-spouse,Self-emp-not-inc,Sales,41,Female,Canada,431706,2741,4724,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,42,HS-grad,Never-married,Private,Tech-support,24,Male,Canada,98270,184,454,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,21,11th,Married-civ-spouse,Private,Exec-managerial,42,Male,Canada,178186,1650,434,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,35,Some-college,Married-civ-spouse,Without-pay,Craft-repair,58,Female,United-States,487766,4794,3899,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,66,Assoc-acdm,Separated,Private,Exec-managerial,33,Male,Outlying-US(Guam-USVI-etc),22813,6425,6404,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,67,Some-college,Married-civ-spouse,Private,Craft-repair,22,Female,Canada,225478,9886,7279,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,19,Assoc-voc,Married-civ-spouse,Private,Machine-op-inspct,56,Female,Outlying-US(Guam-USVI-etc),341225,2606,1120,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,24,Some-college,Married-civ-spouse,Private,Exec-managerial,38,Female,Outlying-US(Guam-USVI-etc),68199,4273,7013,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,21,Bachelors,Married-civ-spouse,Never-worked,Sales,37,Female,Canada,116783,7170,6510,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,42,11th,Never-married,Private,Handlers-cleaners,44,Female,United-States,491151,9006,9648,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,67,11th,Married-civ-spouse,Private,Prof-specialty,28,Male,Canada,316973,6709,3032,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,44,Masters,Widowed,Never-worked,Machine-op-inspct,27,Female,United-States,230729,5908,2052,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,32,Assoc-voc,Divorced,Private,Exec-managerial,53,Female,Mexico,370211,4410,2021,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,55,Some-college,Never-married,Private,Sales,43,Male,United-States,19114,696,5137,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,58,11th,Married-civ-spouse,Private,Prof-specialty,42,Female,Canada,428016,4795,9308,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,46,Bachelors,Separated,Private,Craft-repair,38,Female,Outlying-US(Guam-USVI-etc),487990,4572,936,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,19,Some-college,Married-civ-spouse,Private,Machine-op-inspct,48,Male,Mexico,269433,6565,6259,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,33,Some-college,Married-civ-spouse,Private,Exec-managerial,60,Male,Outlying-US(Guam-USVI-etc),326912,9250,2416,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,64,11th,Never-married,Private,Handlers-cleaners,46,Female,Canada,257211,603,100,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,32,Some-college,Married-civ-spouse,Private,Exec-managerial,33,Male,United-States,443291,1480,5071,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,42,Bachelors,Never-married,Local-gov,Other-service,31,Female,Outlying-US(Guam-USVI-etc),99494,3631,2487,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,63,Assoc-acdm,Married-civ-spouse,Private,Tech-support,31,Female,Outlying-US(Guam-USVI-etc),114277,4371,649,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,18,Assoc-acdm,Widowed,Private,Sales,37,Female,Canada,446882,3216,9157,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,38,11th,Married-civ-spouse,Private,Tech-support,49,Female,Outlying-US(Guam-USVI-etc),457567,6472,5287,>50K,Adults,NorthAmerica
Amer-Indian-Eskimo,69,Some-college,Separated,Self-emp-not-inc,Prof-specialty,37,Male,Mexico,204602,3368,4495,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,63,Assoc-voc,Married-civ-spouse,Private,Sales,42,Female,Outlying-US(Guam-USVI-etc),459016,7945,2018,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,62,HS-grad,Never-married,Private,Handlers-cleaners,36,Female,Outlying-US(Guam-USVI-etc),473411,1547,7891,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,70,HS-grad,Never-married,Private,Tech-support,47,Female,Outlying-US(Guam-USVI-etc),302401,8985,812,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,70,HS-grad,Never-married,Private,Other-service,58,Female,Mexico,489138,389,4019,<=50K,Senior,NorthAmerica
Amer-Indian-Eskimo,51,Bachelors,Divorced,Private,Craft-repair,59,Female,Mexico,105871,1276,467,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,31,Masters,Divorced,Private,Prof-specialty,53,Male,Outlying-US(Guam-USVI-etc),193290,3805,3411,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,48,Some-college,Never-married,Private,Handlers-cleaners,53,Male,Canada,405737,1768,6955,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,59,HS-grad,Married-civ-spouse,Private,Prof-specialty,46,Male,Mexico,293791,5467,6157,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,18,Bachelors,Never-married,Private,Exec-managerial,26,Male,United-States,36031,7356,9506,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,51,HS-grad,Married-civ-spouse,Private,Exec-managerial,36,Female,Mexico,260452,4639,370,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,53,11th,Married-civ-spouse,Private,Craft-repair,54,Female,Canada,109545,9149,2479,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,69,Some-college,Never-married,Private,Craft-repair,34,Male,Mexico,206505,588,2026,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,59,Doctorate,Married-civ-spouse,Private,Tech-support,53,Male,Outlying-US(Guam-USVI-etc),133079,8138,2442,>50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,62,Bachelors,Never-married,Private,Machine-op-inspct,55,Male,United-States,419859,9593,4428,<=50K,MiddleAged,NorthAmerica
Amer-Indian-Eskimo,42,11th,Married-civ-spouse,Private,Exec-managerial,57,Female,Outlying-US(Guam-USVI-etc),203480,2831,3170,<=50K,Adults,NorthAmerica
Amer-Indian-Eskimo,20,Masters,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,44,Male,Outlying-US(Guam-USVI-etc),79028,4855,6982,<=50K,YoungAdults,NorthAmerica
Amer-Indian-Eskimo,65,Some-college,Married-civ-spouse,Self-emp-not-inc,Tech-support,30,Male,Mexico,92501,4759,6746,>50K,Senior,NorthAmerica
Amer-Indian-Eskimo,34,Some-college,Married-civ-spouse,Private,Handlers-cleaners,28,Female,Canada,171641,4551,7175,<=50K,Adults,NorthAmerica
