race,gender,age,education,marital_status,work_class,occupation,hours_per_week,native_country,fnlwgt,capital_gain,capital_loss,income,agegroup,continent
White,Female,20,Some-college,Never-married,Private,Handlers-cleaners,45,Greece,341623,3568,7364,<=50K,YoungAdults,Europe
Black,Female,49,HS-grad,Widowed,Private,Sales,30,Italy,358284,5130,234,<=50K,Adults,Europe
White,Female,45,HS-grad,Married-civ-spouse,Private,Tech-support,46,Poland,91067,3983,4728,<=50K,Adults,Europe
White,Female,67,HS-grad,Married-civ-spouse,State-gov,Prof-specialty,43,Ireland,182875,7889,9328,<=50K,Senior,Europe
White,Female,59,Some-college,Separated,Never-worked,Tech-support,21,Greece,67435,5711,2731,<=50K,MiddleAged,Europe
White,Female,39,HS-grad,Married-civ-spouse,Local-gov,Tech-support,53,France,300879,1745,6124,<=50K,Adults,Europe
Black,Female,68,Bachelors,Never-married,Private,Other-service,23,Portugal,239086,2509,1755,<=50K,Senior,Europe
White,Female,46,HS-grad,Married-civ-spouse,Private,Prof-specialty,58,Germany,354071,2278,5602,<=50K,Adults,Europe
White,Male,20,Assoc-acdm,Divorced,Private,Machine-op-inspct,30,Portugal,229195,4615,6754,>50K,YoungAdults,Europe
White,Male,51,11th,Married-civ-spouse,Private,Exec-managerial,35,Italy,470236,4001,7863,>50K,MiddleAged,Europe
Black,Female,22,Some-college,Married-civ-spouse,Without-pay,Sales,29,England,327837,3831,4099,<=50K,YoungAdults,Europe
White,Female,26,Doctorate,Never-married,Private,Tech-support,54,England,63066,2562,2652,<=50K,YoungAdults,Europe
White,Male,50,Some-college,Married-civ-spouse,Private,Craft-repair,46,Greece,349617,9209,4774,>50K,MiddleAged,Europe
White,Female,39,Doctorate,Never-married,State-gov,Other-service,20,Greece,215900,520,3770,<=50K,Adults,Europe
White,Male,45,Assoc-voc,Never-married,Private,Sales,37,Italy,65548,2688,7498,>50K,Adults,Europe
White,Male,34,Some-college,Married-civ-spouse,Private,Exec-managerial,57,Italy,466426,4069,2214,>50K,Adults,Europe
Amer-Indian-Eskimo,Male,28,HS-grad,Never-married,Private,Craft-repair,23,Germany,208766,3534,7783,>50K,YoungAdults,Europe
White,Female,26,Assoc-acdm,Widowed,Federal-gov,Other-service,46,England,252021,4897,9442,<=50K,YoungAdults,Europe
White,Male,57,Some-college,Married-civ-spouse,Private,Exec-managerial,49,Poland,435014,8914,6919,>50K,MiddleAged,Europe
White,Male,31,11th,Never-married,Private,Prof-specialty,35,Germany,367586,6858,8484,>50K,Adults,Europe
White,Male,34,11th,Never-married,Self-emp-not-inc,Craft-repair,27,France,280929,68,9095,>50K,Adults,Europe
White,Female,51,11th,Never-married,Private,Machine-op-inspct,43,Poland,471321,725,7465,<=50K,MiddleAged,Europe
Asian-Pac-Islander,Male,70,Some-college,Married-civ-spouse,Private,Sales,41,Greece,217894,2434,9238,>50K,Senior,Europe
White,Male,36,HS-grad,Never-married,Private,Sales,45,Greece,123576,8096,9429,>50K,Adults,Europe
White,Male,69,Some-college,Married-civ-spouse,Private,Other-service,30,France,381014,1205,5199,>50K,Senior,Europe
White,Female,29,Some-college,Married-civ-spouse,Private,Handlers-cleaners,50,Germany,59550,4460,7131,<=50K,YoungAdults,Europe
Other,Female,43,Doctorate,Never-married,Private,Tech-support,28,Greece,71039,2098,5248,<=50K,Adults,Europe
White,Male,41,Assoc-voc,Widowed,State-gov,Prof-specialty,23,Poland,200061,8276,4521,>50K,Adults,Europe
White,Male,62,Some-college,Married-civ-spouse,Private,Machine-op-inspct,21,Italy,298244,451,9519,>50K,MiddleAged,Europe
White,Male,63,HS-grad,Never-married,State-gov,Prof-specialty,42,Ireland,82097,8265,3134,>50K,MiddleAged,Europe
White,Female,22,Some-college,Divorced,Private,Exec-managerial,33,Portugal,439375,1495,6113,<=50K,YoungAdults,Europe
White,Male,48,Some-college,Married-civ-spouse,Private,Tech-support,36,Ireland,341383,5757,2242,>50K,Adults,Europe
Other,Female,51,Doctorate,Married-civ-spouse,Private,Sales,46,Germany,150870,8577,9382,<=50K,MiddleAged,Europe
Asian-Pac-Islander,Male,67,HS-grad,Married-civ-spouse,Federal-gov,Craft-repair,45,Italy,344889,4888,858,>50K,Senior,Europe
Black,Male,38,Some-college,Married-civ-spouse,Federal-gov,Exec-managerial,42,Greece,400341,3255,6382,>50K,Adults,Europe
White,Male,60,11th,Married-civ-spouse,Private,Tech-support,49,Portugal,221454,5058,7635,>50K,MiddleAged,Europe
Black,Female,56,Some-college,Never-married,Private,Other-service,51,Greece,431607,2026,6768,<=50K,MiddleAged,Europe
White,Female,47,Bachelors,Married-civ-spouse,Private,Handlers-cleaners,43,Greece,316481,4641,3748,<=50K,Adults,Europe
White,Male,59,Some-college,Never-married,Without-pay,Exec-managerial,54,Ireland,427868,2356,8683,>50K,MiddleAged,Europe
White,Female,64,Some-college,Married-civ-spouse,Private,Craft-repair,32,Portugal,180101,6778,7681,<=50K,MiddleAged,Europe
White,Female,47,HS-grad,Never-married,Self-emp-not-inc,Tech-support,46,Germany,477037,9272,2038,<=50K,Adults,Europe
Black,Female,26,Bachelors,Never-married,Private,Machine-op-inspct,26,Italy,142771,3532,735,<=50K,YoungAdults,Europe
Asian-Pac-Islander,Female,25,Some-college,Married-civ-spouse,Private,Other-service,37,Germany,80918,4761,6776,<=50K,YoungAdults,Europe
White,Female,50,Some-college,Never-married,Private,Tech-support,35,Poland,446705,6727,1233,<=50K,MiddleAged,Europe
White,Male,33,Assoc-acdm,Married-civ-spouse,Private,Prof-specialty,28,South-Africa,158608,6786,9025,>50K,Adults,Africa
Black,Male,65,Bachelors,Divorced,Local-gov,Other-service,51,South-Africa,351980,7212,87,>50K,Senior,Africa
White,Male,33,Some-college,Separated,Private,Prof-specialty,26,South-Africa,334305,940,7470,>50K,Adults,Africa
White,Female,46,Doctorate,Married-civ-spouse,Private,Prof-specialty,28,Egypt,223436,5728,2199,<=50K,Adults,Africa
Asian-Pac-Islander,Male,49,HS-grad,Married-civ-spouse,Self-emp-not-inc,Sales,44,Egypt,452794,4978,3066,>50K,Adults,Africa
White,Male,31,Assoc-voc,Divorced,Private,Sales,21,Egypt,420096,6924,859,>50K,Adults,Africa
White,Female,39,HS-grad,Separated,Private,Other-service,43,South-Africa,396770,7911,6897,<=50K,Adults,Africa
White,Male,59,Assoc-acdm,Never-married,Private,Craft-repair,44,South-Africa,219611,1436,9993,>50K,MiddleAged,Africa
Amer-Indian-Eskimo,Female,59,Some-college,Divorced,Private,Other-service,44,South-Africa,176132,4645,6139,<=50K,MiddleAged,Africa
White,Female,54,HS-grad,Never-married,Private,Other-service,26,Egypt,475444,3819,6743,<=50K,MiddleAged,Africa
White,Female,37,HS-grad,Married-civ-spouse,Private,Machine-op-inspct,56,South-Africa,94422,5134,698,<=50K,Adults,Africa
Black,Female,46,Masters,Never-married,Private,Craft-repair,47,South-Africa,313947,6436,7716,<=50K,Adults,Africa
White,Male,56,Assoc-acdm,Married-civ-spouse,Private,Other-service,37,Egypt,147298,4120,6288,>50K,MiddleAged,Africa
White,Male,20,11th,Never-married,Never-worked,Prof-specialty,57,South-Africa,445979,602,2847,>50K,YoungAdults,Africa
White,Female,33,11th,Married-civ-spouse,Self-emp-not-inc,Other-service,50,South-Africa,84884,8400,5942,<=50K,Adults,Africa
Asian-Pac-Islander,Female,68,11th,Never-married,Private,Exec-managerial,37,South-Africa,11279,2536,1622,<=50K,Senior,Africa
White,Female,51,Bachelors,Married-civ-spouse,Private,Tech-support,35,Egypt,373861,8934,9338,<=50K,MiddleAged,Africa
White,Female,59,HS-grad,Married-civ-spouse,Private,Exec-managerial,25,Egypt,401212,2462,8537,<=50K,MiddleAged,Africa
Other,Male,42,11th,Divorced,Private,Machine-op-inspct,20,South-Africa,51984,8532,1347,>50K,Adults,Africa
White,Male,60,Assoc-acdm,Divorced,Private,Prof-specialty,24,South-Africa,347242,9305,3461,>50K,MiddleAged,Africa
White,Male,30,11th,Divorced,Private,Sales,26,Egypt,348576,5145,4968,>50K,Adults,Africa
White,Male,36,HS-grad,Married-civ-spouse,Private,Other-service,38,Egypt,103759,139,6027,>50K,Adults,Africa
Black,Female,50,HS-grad,Married-civ-spouse,Private,Craft-repair,49,Egypt,384468,1749,2210,<=50K,MiddleAged,Africa
White,Male,35,HS-grad,Married-civ-spouse,Self-emp-not-inc,Handlers-cleaners,38,Egypt,386327,9996,6377,>50K,Adults,Africa
White,Male,28,11th,Married-civ-spouse,Private,Exec-managerial,27,South-Africa,173507,7383,8147,>50K,YoungAdults,Africa
White,Male,35,Bachelors,Divorced,Private,Sales,28,South-Africa,185652,1359,7925,>50K,Adults,Africa
White,Male,40,Bachelors,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,33,Egypt,324764,1679,3113,>50K,Adults,Africa
Black,Male,25,HS-grad,Married-civ-spouse,Private,Tech-support,49,Egypt,152984,8185,5613,>50K,YoungAdults,Africa
White,Female,61,HS-grad,Never-married,Private,Exec-managerial,59,Egypt,404758,6050,2753,<=50K,MiddleAged,Africa
Other,Male,55,Masters,Married-civ-spouse,Private,Handlers-cleaners,49,Egypt,327485,1854,4239,>50K,MiddleAged,Africa
White,Male,28,Assoc-voc,Married-civ-spouse,State-gov,Handlers-cleaners,29,Egypt,197498,4753,2285,>50K,YoungAdults,Africa
Black,Male,46,Some-college,Never-married,Local-gov,Exec-managerial,29,Egypt,171825,7252,4468,>50K,Adults,Africa
White,Female,30,Some-college,Married-civ-spouse,Private,Craft-repair,39,South-Africa,244100,359,9613,<=50K,Adults,Africa
White,Female,46,Doctorate,Separated,Private,Other-service,30,South-Africa,28602,1051,5694,<=50K,Adults,Africa
White,Male,27,Bachelors,Married-civ-spouse,Private,Prof-specialty,35,Egypt,115638,4789,118,>50K,YoungAdults,Africa
White,Female,22,Doctorate,Divorced,Private,Exec-managerial,41,South-Africa,23110,1332,9926,<=50K,YoungAdults,Africa
White,Male,44,HS-grad,Widowed,Private,Craft-repair,30,South-Africa,88858,6241,8562,>50K,Adults,Africa
White,Female,30,Bachelors,Divorced,Private,Craft-repair,45,Egypt,183686,6535,5825,<=50K,Adults,Africa
White,Male,32,HS-grad,Never-married,Local-gov,Exec-managerial,33,Egypt,83943,6711,2797,>50K,Adults,Africa
White,Female,55,Assoc-acdm,Married-civ-spouse,Private,Other-service,52,South-Africa,15019,3830,6684,<=50K,MiddleAged,Africa
White,Female,66,11th,Never-married,Local-gov,Sales,54,South-Africa,279884,962,5307,<=50K,Senior,Africa
White,Female,32,HS-grad,Married-civ-spouse,Private,Sales,30,South-Africa,51645,1971,7650,<=50K,Adults,Africa
White,Male,68,Doctorate,Separated,Without-pay,Sales,38,Egypt,421483,5965,2894,>50K,Senior,Africa
White,Male,47,HS-grad,Never-married,Private,Prof-specialty,46,South-Africa,244316,7159,2740,>50K,Adults,Africa
White,Female,44,Bachelors,Never-married,Self-emp-not-inc,Tech-support,49,Egypt,154053,4989,2110,<=50K,Adults,Africa
Other,Female,55,Some-college,Married-civ-spouse,Federal-gov,Prof-specialty,40,Egypt,462637,561,8224,<=50K,MiddleAged,Africa
White,Male,58,HS-grad,Never-married,Private,Handlers-cleaners,49,South-Africa,397212,1310,6847,>50K,MiddleAged,Africa
White,Female,20,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,21,South-Africa,34516,9563,13,<=50K,YoungAdults,Africa
White,Female,47,Some-college,Married-civ-spouse,Local-gov,Sales,52,Egypt,178045,6507,7312,<=50K,Adults,Africa
Amer-Indian-Eskimo,Female,48,11th,Married-civ-spouse,Self-emp-not-inc,Handlers-cleaners,31,Egypt,403132,1540,9119,<=50K,Adults,Africa
Asian-Pac-Islander,Female,63,HS-grad,Divorced,Self-emp-not-inc,Prof-specialty,26,Egypt,159720,1027,7870,<=50K,MiddleAged,Africa
White,Male,68,11th,Separated,Private,Craft-repair,37,Egypt,455443,2848,7945,>50K,Senior,Africa
White,Male,61,HS-grad,Married-civ-spouse,Self-emp-not-inc,Craft-repair,30,Egypt,129703,9606,9507,>50K,MiddleAged,Africa
White,Female,55,Bachelors,Never-married,Local-gov,Tech-support,26,South-Africa,158519,5607,4372,<=50K,MiddleAged,Africa
White,Female,48,Masters,Divorced,Self-emp-not-inc,Craft-repair,49,Egypt,22109,5882,5646,<=50K,Adults,Africa
White,Female,34,HS-grad,Married-civ-spouse,Private,Machine-op-inspct,53,Egypt,171094,6972,6586,<=50K,Adults,Africa
Black,Female,52,Bachelors,Never-married,Private,Exec-managerial,41,Egypt,354234,9027,7690,<=50K,MiddleAged,Africa
White,Female,45,Some-college,Never-married,Without-pay,Handlers-cleaners,39,Egypt,447934,8588,6688,<=50K,Adults,Africa
Black,Male,58,HS-grad,Married-civ-spouse,Private,Tech-support,40,South-Africa,385769,6235,9033,>50K,MiddleAged,Africa
White,Male,69,HS-grad,Married-civ-spouse,Never-worked,Craft-repair,50,South-Africa,243316,4118,8973,>50K,Senior,Africa
Other,Female,46,HS-grad,Never-married,Private,Prof-specialty,27,Egypt,433847,2353,6790,<=50K,Adults,Africa
Black,Female,22,HS-grad,Married-civ-spouse,Local-gov,Handlers-cleaners,36,South-Africa,326516,5882,2262,<=50K,YoungAdults,Africa
White,Female,60,Bachelors,Never-married,Private,Exec-managerial,44,South-Africa,16758,7231,2500,<=50K,MiddleAged,Africa
Asian-Pac-Islander,Male,65,HS-grad,Never-married,State-gov,Craft-repair,38,Egypt,184495,1094,5494,>50K,Senior,Africa
White,Female,54,HS-grad,Separated,Private,Handlers-cleaners,30,South-Africa,499023,6064,1461,<=50K,MiddleAged,Africa
White,Male,65,11th,Separated,Private,Tech-support,20,South-Africa,440105,5951,6580,>50K,Senior,Africa
White,Female,44,Some-college,Separated,State-gov,Sales,27,Egypt,484876,35,7922,<=50K,Adults,Africa
White,Male,34,Bachelors,Married-civ-spouse,Private,Prof-specialty,42,Egypt,422636,5466,2577,>50K,Adults,Africa
Amer-Indian-Eskimo,Female,20,11th,Divorced,Private,Exec-managerial,50,Egypt,30761,5015,4297,<=50K,YoungAdults,Africa
White,Male,25,Bachelors,Married-civ-spouse,Private,Sales,55,Egypt,95135,1158,1164,>50K,YoungAdults,Africa
White,Male,38,Some-college,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,49,South-Africa,442088,6943,5979,>50K,Adults,Africa
Black,Male,41,HS-grad,Never-married,Private,Exec-managerial,49,South-Africa,267019,6593,4253,>50K,Adults,Africa
White,Female,64,11th,Married-civ-spouse,Private,Machine-op-inspct,22,Egypt,187861,8727,9514,<=50K,MiddleAged,Africa
White,Male,57,HS-grad,Married-civ-spouse,Self-emp-not-inc,Other-service,43,South-Africa,168156,5051,9241,>50K,MiddleAged,Africa
White,Female,34,Some-college,Married-civ-spouse,Private,Craft-repair,30,Egypt,435850,9275,7112,<=50K,Adults,Africa
White,Female,61,HS-grad,Married-civ-spouse,Without-pay,Craft-repair,27,South-Africa,226452,5519,296,<=50K,MiddleAged,Africa
White,Male,44,HS-grad,Married-civ-spouse,Private,Craft-repair,40,South-Africa,200402,2859,6848,>50K,Adults,Africa
Asian-Pac-Islander,Male,34,Masters,Never-married,Private,Tech-support,40,South-Africa,96264,2150,7379,>50K,Adults,Africa
White,Male,44,Assoc-acdm,Married-civ-spouse,Private,Craft-repair,56,Egypt,42065,7436,4417,>50K,Adults,Africa
White,Female,68,HS-grad,Divorced,Self-emp-not-inc,Other-service,21,South-Africa,279481,262,9429,<=50K,Senior,Africa
White,Female,44,Doctorate,Never-married,Private,Tech-support,58,Egypt,362193,1549,7706,<=50K,Adults,Africa
Asian-Pac-Islander,Female,52,HS-grad,Widowed,Self-emp-not-inc,Handlers-cleaners,50,Egypt,42774,7057,3571,<=50K,MiddleAged,Africa
White,Female,51,Some-college,Never-married,Local-gov,Other-service,39,South-Africa,57561,8801,4580,<=50K,MiddleAged,Africa
Black,Male,61,HS-grad,Married-civ-spouse,Private,Tech-support,52,Egypt,413593,7658,6311,>50K,MiddleAged,Africa
White,Female,60,Some-college,Never-married,Private,Exec-managerial,21,Egypt,467008,7524,9670,<=50K,MiddleAged,Africa
Asian-Pac-Islander,Female,31,Doctorate,Never-married,Local-gov,Tech-support,42,South-Africa,255751,7307,6892,<=50K,Adults,Africa
Other,Female,19,Assoc-voc,Never-married,Private,Exec-managerial,40,South-Africa,416122,4874,5270,<=50K,YoungAdults,Africa
White,Male,50,Bachelors,Never-married,Private,Craft-repair,26,Egypt,404001,8680,3365,>50K,MiddleAged,Africa
White,Male,31,Bachelors,Never-married,Local-gov,Prof-specialty,48,Egypt,439258,2717,6063,>50K,Adults,Africa
White,Male,43,HS-grad,Never-married,Private,Machine-op-inspct,21,South-Africa,201867,2887,55,>50K,Adults,Africa
White,Male,19,11th,Divorced,Private,Other-service,20,South-Africa,258214,1989,2967,>50K,YoungAdults,Africa
White,Female,20,Bachelors,Married-civ-spouse,Local-gov,Exec-managerial,40,South-Africa,373443,777,6307,<=50K,YoungAdults,Africa
Amer-Indian-Eskimo,Female,70,Assoc-acdm,Married-civ-spouse,Federal-gov,Tech-support,25,Egypt,345692,9119,7192,<=50K,Senior,Africa
Black,Male,29,Some-college,Never-married,Without-pay,Sales,48,Egypt,457764,8100,9018,>50K,YoungAdults,Africa
White,Male,41,Bachelors,Divorced,State-gov,Other-service,31,South-Africa,16138,4714,3680,>50K,Adults,Africa
White,Female,38,Some-college,Married-civ-spouse,Private,Prof-specialty,31,South-Africa,30267,3994,8427,<=50K,Adults,Africa
Amer-Indian-Eskimo,Male,30,Assoc-voc,Married-civ-spouse,Private,Prof-specialty,29,Egypt,277065,8693,4564,>50K,Adults,Africa
White,Male,21,HS-grad,Married-civ-spouse,Private,Craft-repair,55,Egypt,111718,1760,8638,>50K,YoungAdults,Africa
White,Male,30,11th,Married-civ-spouse,Local-gov,Craft-repair,50,South-Africa,387451,1893,1685,>50K,Adults,Africa
White,Female,28,HS-grad,Married-civ-spouse,Private,Handlers-cleaners,29,South-Africa,266601,6187,8256,<=50K,YoungAdults,Africa
Black,Male,60,11th,Married-civ-spouse,Never-worked,Sales,29,Egypt,42956,8006,7130,>50K,MiddleAged,Africa
White,Male,29,Some-college,Never-married,Private,Exec-managerial,60,South-Africa,334052,9896,6930,>50K,YoungAdults,Africa
Black,Male,18,HS-grad,Never-married,State-gov,Sales,43,South-Africa,209105,6402,1791,>50K,YoungAdults,Africa
White,Female,53,Assoc-acdm,Never-married,Private,Craft-repair,35,South-Africa,237525,7571,3696,<=50K,MiddleAged,Africa
White,Female,21,HS-grad,Never-married,Self-emp-not-inc,Sales,39,Egypt,445727,6010,7944,<=50K,YoungAdults,Africa
Asian-Pac-Islander,Male,18,HS-grad,Married-civ-spouse,Private,Machine-op-inspct,32,South-Africa,432241,8966,7175,>50K,YoungAdults,Africa
Asian-Pac-Islander,Male,35,Some-college,Never-married,State-gov,Craft-repair,21,Egypt,361753,6167,4691,>50K,Adults,Africa
White,Female,50,HS-grad,Separated,Private,Prof-specialty,45,South-Africa,203288,3603,1620,<=50K,MiddleAged,Africa
White,Male,67,Doctorate,Never-married,Private,Sales,41,Egypt,21250,1210,5891,>50K,Senior,Africa
White,Female,32,11th,Married-civ-spouse,Private,Exec-managerial,55,Egypt,104415,7217,5924,<=50K,Adults,Africa
White,Male,27,Masters,Never-married,Private,Sales,40,South-Africa,341659,3734,3840,>50K,YoungAdults,Africa
Asian-Pac-Islander,Male,28,Bachelors,Never-married,State-gov,Sales,55,South-Africa,151886,3317,9787,>50K,YoungAdults,Africa
White,Female,45,Some-college,Separated,Self-emp-not-inc,Exec-managerial,20,Egypt,141797,3611,4639,<=50K,Adults,Africa
Amer-Indian-Eskimo,Female,66,HS-grad,Widowed,State-gov,Tech-support,31,Egypt,367799,6762,8488,<=50K,Senior,Africa
White,Male,49,HS-grad,Never-married,Never-worked,Other-service,44,South-Africa,220940,2202,5815,>50K,Adults,Africa
Other,Male,50,11th,Never-married,Private,Sales,47,South-Africa,465447,426,5857,>50K,MiddleAged,Africa
White,Female,68,Some-college,Married-civ-spouse,Private,Sales,55,South-Africa,95910,4924,17,<=50K,Senior,Africa
White,Male,31,Bachelors,Never-married,Private,Handlers-cleaners,57,Egypt,376856,4542,5087,>50K,Adults,Africa
Black,Female,68,HS-grad,Married-civ-spouse,Private,Machine-op-inspct,49,South-Africa,165440,5660,8804,<=50K,Senior,Africa
Black,Male,54,Some-college,Never-married,Self-emp-not-inc,Exec-managerial,26,Egypt,430610,3795,4957,>50K,MiddleAged,Africa
Black,Female,23,Bachelors,Divorced,Private,Exec-managerial,23,South-Africa,155026,726,5334,<=50K,YoungAdults,Africa
White,Female,45,Some-college,Married-civ-spouse,Never-worked,Craft-repair,51,Egypt,85627,3198,5158,<=50K,Adults,Africa
White,Male,67,Assoc-acdm,Separated,Private,Craft-repair,28,Egypt,82096,9101,3249,>50K,Senior,Africa
